distance_nm,wind_speed_kts,wind_direction_deg,aircraft_heading_deg,altitude_ft,headwind_kts,crosswind_kts,ground_speed_kts,fuel_kg,time_min,co2_kg
1018.07,15.76,271.41,234.09,31000,12.5,9.6,447.5,5746.7,136.5,18159.5
80.74,22.25,334.03,131.96,29000,-20.6,8.4,480.6,418.9,10.1,1323.8
366.6,140.77,232.73,331.4,35000,-21.2,139.2,481.2,1913.0,45.7,6045.1
1197.56,23.48,277.11,326.09,33000,15.4,17.7,444.6,6826.1,161.6,21570.6
273.08,25.13,149.69,268.83,31000,-12.2,21.9,472.2,1448.9,34.7,4578.4
1197.19,11.7,149.39,356.28,37000,-10.4,5.3,470.4,6433.2,152.7,20329.0
312.11,106.38,209.09,229.5,41000,99.7,37.1,360.3,2285.9,52.0,7223.6
179.0,50.17,280.27,283.58,35000,50.1,2.9,409.9,1122.2,26.2,3546.1
1442.23,17.51,165.97,132.8,39000,14.7,9.6,445.3,8283.5,194.3,26175.8
90.06,86.36,157.73,285.2,33000,-52.5,68.5,512.5,435.5,10.5,1376.1
85.59,55.91,157.57,19.88,33000,-41.3,37.6,501.3,424.7,10.2,1341.9
1275.26,143.24,282.73,173.5,29000,-47.2,135.2,507.2,6215.3,150.9,19640.4
376.33,105.27,356.87,341.01,37000,101.3,28.8,358.7,2748.9,62.9,8686.4
102.88,10.3,312.78,54.11,31000,-2.0,10.1,462.0,559.7,13.4,1768.8
164.89,143.24,126.59,100.18,39000,128.3,63.7,331.7,1318.3,29.8,4165.8
1431.46,77.47,275.21,35.2,29000,-38.7,67.1,498.7,7114.8,172.2,22482.6
638.28,130.74,115.59,203.79,41000,4.1,130.7,455.9,3583.0,84.0,11322.3
213.35,58.57,89.57,333.81,31000,-25.5,52.7,485.5,1096.3,26.4,3464.4
328.28,105.64,176.83,267.78,39000,-1.7,105.6,461.7,1808.8,42.7,5715.9
159.59,106.33,149.19,46.99,31000,-22.5,103.9,482.5,826.0,19.8,2610.2
2328.36,43.5,214.04,114.57,41000,-7.2,42.9,467.2,12708.7,299.0,40159.5
444.56,17.6,80.47,327.87,35000,-6.8,16.3,466.8,2403.0,57.1,7593.4
1011.2,22.52,90.03,253.36,37000,-21.6,6.5,481.6,5288.7,126.0,16712.4
125.76,130.22,224.11,231.74,29000,129.1,17.3,330.9,994.2,22.8,3141.7
182.08,127.23,57.35,208.35,37000,-111.3,61.7,571.3,779.1,19.1,2462.1
396.7,62.6,90.75,109.32,29000,59.3,19.9,400.7,2533.7,59.4,8006.6
362.74,122.02,313.75,160.75,37000,-108.7,55.4,568.7,1560.6,38.3,4931.4
93.35,127.97,124.71,245.17,41000,-64.9,110.3,524.9,444.9,10.7,1406.0
105.16,81.99,282.44,290.53,39000,81.2,11.5,378.8,725.4,16.7,2292.2
139.99,2.84,53.81,228.59,29000,-2.8,0.3,462.8,758.7,18.1,2397.3
1364.08,77.21,161.14,197.17,29000,62.4,45.4,397.6,8789.3,205.9,27774.1
205.55,88.19,256.83,96.83,37000,-82.9,30.2,542.9,934.5,22.7,2953.0
83.03,137.36,310.12,194.97,33000,-58.4,124.3,518.4,396.2,9.6,1252.0
846.98,116.63,359.72,357.48,41000,116.5,4.6,343.5,6542.2,148.0,20673.3
155.74,54.37,125.5,228.65,35000,-12.4,52.9,472.4,830.3,19.8,2623.8
87.66,9.51,80.0,151.87,41000,3.0,9.0,457.0,490.7,11.5,1550.5
1228.43,85.17,298.95,191.05,39000,-26.2,81.0,486.2,6377.1,151.6,20151.6
1541.07,12.03,136.94,301.02,29000,-11.6,3.3,471.6,8173.2,196.1,25827.4
126.84,52.18,348.94,92.51,33000,-12.2,50.7,472.2,674.6,16.1,2131.6
1604.42,77.19,88.85,45.8,37000,56.4,52.7,403.6,10269.4,238.5,32451.2
476.03,0.75,245.49,304.59,37000,0.4,0.6,459.6,2627.5,62.1,8302.9
1528.16,64.64,97.35,111.25,37000,62.7,15.5,397.3,9957.4,230.8,31465.3
951.39,24.56,67.55,275.99,39000,-21.6,11.7,481.6,4993.6,118.5,15779.7
167.61,100.77,66.34,63.9,41000,100.7,4.3,359.3,1231.4,28.0,3891.1
411.45,86.39,196.29,271.2,29000,22.5,83.4,437.5,2378.3,56.4,7515.5
783.99,56.36,266.09,63.05,31000,-51.9,22.1,511.9,3787.7,91.9,11969.1
1234.29,144.28,186.64,354.81,41000,-141.2,29.6,601.2,5005.4,123.2,15816.9
117.65,13.49,168.58,231.23,37000,6.2,12.0,453.8,658.9,15.6,2082.3
529.02,101.98,138.05,311.53,41000,-101.3,11.6,561.3,2329.1,56.5,7360.1
149.82,119.04,58.47,107.11,35000,78.7,89.3,381.3,1018.9,23.6,3219.8
129.21,96.58,349.42,237.34,35000,-36.3,89.5,496.3,650.5,15.6,2055.6
389.72,129.23,248.07,128.28,41000,-64.2,112.2,524.2,1860.3,44.6,5878.7
182.37,0.99,3.7,65.85,33000,0.5,0.9,459.5,1000.8,23.8,3162.6
930.24,85.85,29.57,192.25,35000,-82.0,25.6,542.0,4224.0,103.0,13348.0
81.48,118.26,219.46,107.69,35000,-43.9,109.8,503.9,403.0,9.7,1273.6
1166.31,46.43,52.98,358.28,35000,26.8,37.9,433.2,6867.6,161.5,21701.5
2195.65,148.29,322.55,75.46,37000,-57.7,136.6,517.7,10555.3,254.5,33354.7
128.44,2.05,107.12,218.71,29000,-0.8,1.9,460.8,699.7,16.7,2210.9
978.02,62.07,200.48,306.49,33000,-17.1,59.7,477.1,5139.8,123.0,16241.8
120.39,42.41,200.77,14.75,39000,-42.2,4.5,502.2,601.9,14.4,1902.0
84.48,14.51,34.37,143.01,31000,-4.6,13.8,464.6,456.7,10.9,1443.1
1898.11,80.07,20.16,346.09,33000,66.3,44.9,393.7,12420.7,289.3,39249.5
829.6,117.01,338.59,124.67,37000,-97.1,65.3,557.1,3657.8,89.3,11558.6
102.79,7.61,347.49,87.09,39000,-1.3,7.5,461.3,567.0,13.4,1791.8
1317.47,27.47,225.36,31.79,35000,-26.7,6.4,486.7,6785.0,162.4,21440.7
1553.72,71.34,291.87,39.41,39000,-21.5,68.0,481.5,8156.7,193.6,25775.2
360.76,65.17,122.26,96.13,35000,58.5,28.7,401.5,2315.4,53.9,7316.6
1368.35,3.54,359.5,340.55,35000,3.3,1.1,456.7,7585.0,179.8,23968.6
230.57,48.19,41.26,181.97,39000,-37.3,30.5,497.3,1165.9,27.8,3684.4
170.46,63.35,169.43,64.4,35000,-16.4,61.2,476.4,899.8,21.5,2843.5
1389.64,58.17,197.86,66.76,35000,-38.2,43.8,498.2,6964.4,167.3,22007.6
771.38,126.23,253.7,261.27,39000,125.1,16.6,334.9,6103.3,138.2,19286.5
1321.46,103.39,275.35,39.59,29000,-58.2,85.5,518.2,6280.8,153.0,19847.3
101.5,43.08,206.97,219.68,29000,42.0,9.5,418.0,618.0,14.6,1952.8
88.84,124.33,223.02,357.4,39000,-87.0,88.9,547.0,401.8,9.7,1269.6
761.7,22.32,217.19,244.15,39000,19.9,10.1,440.1,4434.4,103.8,14012.7
304.31,144.88,248.67,70.1,41000,-144.8,3.6,604.8,1225.1,30.2,3871.4
278.57,73.82,173.01,172.2,29000,73.8,1.0,386.2,1854.5,43.3,5860.2
203.31,53.05,232.97,43.39,33000,-52.3,8.8,512.3,983.6,23.8,3108.2
91.34,80.5,4.5,330.59,41000,66.8,44.9,393.2,606.7,13.9,1917.1
89.36,86.05,320.37,162.95,37000,-79.5,33.0,539.5,409.3,9.9,1293.3
449.41,100.54,19.2,142.41,29000,-55.1,84.1,515.1,2151.2,52.4,6797.8
1816.91,52.81,180.82,194.14,39000,51.4,12.2,408.6,11509.0,266.8,36368.5
563.04,130.98,204.51,217.12,41000,127.8,28.6,332.2,4512.7,101.7,14260.1
440.22,119.96,167.46,214.34,29000,82.0,87.6,378.0,3002.0,69.9,9486.3
487.88,146.34,200.14,100.09,39000,-25.6,144.1,485.6,2536.5,60.3,8015.4
128.77,129.89,305.68,314.33,31000,128.4,19.5,331.6,1017.8,23.3,3216.3
663.12,100.84,180.56,268.82,29000,3.1,100.8,456.9,3646.9,87.1,11524.2
388.56,106.98,250.49,328.12,33000,22.9,104.5,437.1,2258.4,53.3,7136.6
429.74,16.88,298.01,71.23,35000,-11.6,12.3,471.6,2295.6,54.7,7254.2
2094.23,67.95,297.38,341.85,35000,48.5,47.6,411.5,13071.4,305.3,41305.6
245.83,77.28,290.82,105.87,33000,-77.0,6.7,537.0,1125.4,27.5,3556.1
1457.47,4.46,313.9,192.13,41000,-2.3,3.8,462.3,8050.5,189.1,25439.6
566.31,28.81,82.12,277.82,31000,-27.7,7.8,487.7,2894.3,69.7,9146.1
83.88,8.37,196.83,83.89,39000,-3.3,7.7,463.3,460.4,10.9,1454.9
213.8,80.65,177.22,180.29,39000,80.5,4.3,379.5,1472.0,33.8,4651.4
131.26,38.09,273.01,329.31,37000,21.1,31.7,438.9,763.9,17.9,2414.0
106.96,141.72,51.29,117.33,39000,57.6,129.5,402.4,689.3,15.9,2178.0
2382.5,100.18,86.72,124.31,37000,79.4,61.1,380.6,16288.9,375.6,51472.8
87.62,61.99,183.31,190.87,39000,61.5,8.1,398.5,570.9,13.2,1804.0
947.55,79.44,39.76,321.89,37000,16.7,77.7,443.3,5451.4,128.2,17226.3
652.13,80.21,28.11,217.01,29000,-79.2,12.4,539.2,2957.6,72.6,9346.0
2315.09,93.96,46.61,229.53,33000,-93.8,4.8,553.8,10217.6,250.8,32287.8
481.4,46.08,342.66,241.95,41000,-8.6,45.3,468.6,2618.5,61.6,8274.4
120.88,70.65,116.41,279.99,31000,-67.8,20.0,527.8,563.4,13.7,1780.4
1237.55,93.63,173.15,203.69,39000,80.6,47.6,379.4,8523.0,195.7,26932.8
499.89,125.34,226.15,255.14,37000,109.6,60.7,350.4,3748.6,85.6,11845.6
1560.92,89.75,337.53,156.68,31000,-89.7,1.3,549.7,6933.5,170.4,21909.8
1207.35,145.77,15.57,298.92,29000,33.7,141.8,426.3,7187.6,169.9,22712.7
89.6,0.38,25.78,0.63,31000,0.3,0.2,459.7,490.4,11.7,1549.7
683.57,83.47,176.34,23.34,35000,-74.4,37.9,534.4,3156.1,76.8,9973.1
247.01,128.17,342.96,275.07,37000,48.2,118.7,411.8,1545.6,36.0,4884.0
2182.39,84.52,58.98,165.49,31000,-24.0,81.0,484.0,11253.2,270.5,35560.2
109.36,61.63,133.75,221.05,39000,2.9,61.6,457.1,609.6,14.4,1926.3
2462.81,61.01,292.68,265.44,39000,54.2,27.9,405.8,15724.4,364.2,49689.0
1537.88,30.78,308.4,318.16,37000,30.3,5.2,429.7,9169.0,214.8,28973.9
564.67,108.48,283.61,240.57,41000,79.3,74.0,380.7,3888.7,89.0,12288.2
105.37,25.01,215.05,197.21,35000,23.8,7.7,436.2,615.6,14.5,1945.2
412.93,9.05,84.24,40.38,37000,6.5,6.3,453.5,2314.7,54.6,7314.5
1677.0,52.59,22.76,177.09,37000,-47.4,22.8,507.4,8254.1,198.3,26082.9
134.71,48.9,25.3,124.86,41000,-8.1,48.2,468.1,733.5,17.3,2317.9
1798.91,67.25,16.59,98.92,31000,9.0,66.6,451.0,10062.5,239.3,31797.4
107.27,93.68,239.33,134.94,33000,-23.3,90.7,483.3,555.4,13.3,1755.2
1337.93,42.82,358.78,83.32,31000,4.1,42.6,455.9,7391.7,176.1,23357.7
324.49,113.83,77.27,128.78,41000,70.8,89.1,389.2,2180.3,50.0,6889.8
722.54,32.01,186.2,30.65,31000,-29.1,13.2,489.1,3680.5,88.6,11630.5
106.06,148.59,64.45,118.9,31000,86.4,120.9,373.6,734.2,17.0,2320.2
174.1,75.92,38.13,287.71,35000,-26.5,71.2,486.5,897.1,21.5,2834.8
1123.07,62.39,197.1,13.94,31000,-62.3,3.4,522.3,5299.2,129.0,16745.3
101.07,34.7,250.0,291.35,33000,26.0,22.9,434.0,592.3,14.0,1871.6
2277.47,30.17,48.7,260.79,35000,-25.6,16.0,485.6,11761.0,281.4,37164.7
2295.02,27.21,220.93,116.73,39000,-6.7,26.4,466.7,12491.7,295.1,39473.9
1171.01,108.86,333.0,88.18,41000,-46.3,98.5,506.3,5821.7,138.8,18396.6
182.53,21.68,78.03,179.64,33000,-4.4,21.2,464.4,989.7,23.6,3127.6
84.62,55.8,206.96,25.41,37000,-55.8,1.5,515.8,408.6,9.8,1291.1
1975.17,105.38,9.35,144.05,37000,-74.1,74.9,534.1,9153.6,221.9,28925.5
1043.31,108.89,226.68,268.12,35000,81.6,72.1,378.4,7157.7,165.4,22618.4
259.85,102.4,142.91,215.06,39000,31.4,97.5,428.6,1559.2,36.4,4927.0
232.42,69.01,4.77,102.35,31000,-9.1,68.4,469.1,1242.6,29.7,3926.7
248.62,66.33,351.52,238.32,41000,-26.1,61.0,486.1,1296.0,30.7,4095.2
2275.42,116.52,14.42,93.45,41000,22.2,114.4,437.8,13378.7,311.8,42276.7
153.9,135.21,342.77,172.89,35000,-133.1,23.8,593.1,627.6,15.6,1983.3
165.33,24.62,117.02,170.42,37000,14.7,19.8,445.3,946.2,22.3,2990.0
232.86,57.19,211.81,136.67,39000,14.7,55.3,445.3,1337.5,31.4,4226.5
470.09,90.48,222.46,122.23,39000,-16.1,89.0,476.1,2500.5,59.2,7901.5
609.71,104.73,297.87,15.0,39000,23.3,102.1,436.7,3581.3,83.8,11316.9
223.04,146.44,94.1,13.66,33000,24.3,144.4,435.7,1301.0,30.7,4111.3
1248.02,19.06,33.76,11.62,33000,17.7,7.2,442.3,7155.2,169.3,22610.3
364.83,34.53,278.96,253.39,39000,31.1,14.9,428.9,2187.6,51.0,6912.7
483.39,85.75,14.49,76.6,29000,40.1,75.8,419.9,2928.0,69.1,9252.5
442.17,30.29,57.24,333.79,37000,3.5,30.1,456.5,2459.5,58.1,7772.0
313.42,118.9,38.33,244.19,39000,-107.0,51.9,567.0,1358.1,33.2,4291.6
239.69,37.17,255.11,277.02,33000,34.5,13.9,425.5,1436.3,33.8,4538.7
633.81,34.58,344.2,3.18,29000,32.7,11.2,427.3,3763.5,89.0,11892.8
196.31,17.83,39.68,297.8,39000,-3.7,17.4,463.7,1076.5,25.4,3401.8
372.41,19.01,320.11,103.45,41000,-15.3,11.3,475.3,1992.8,47.0,6297.1
102.21,75.12,248.12,172.67,37000,18.9,72.7,441.1,591.3,13.9,1868.6
305.88,49.96,355.14,201.56,33000,-44.7,22.2,504.7,1505.8,36.4,4758.3
105.94,39.4,338.52,11.83,41000,32.9,21.6,427.1,640.8,14.9,2024.9
230.38,119.32,41.65,302.77,37000,-18.4,117.9,478.4,1214.1,28.9,3836.7
836.22,125.68,357.73,80.15,41000,16.6,124.6,443.4,4845.8,113.1,15312.7
644.97,130.14,227.93,343.91,41000,-57.0,117.0,517.0,3129.1,74.9,9888.1
102.53,30.11,104.02,124.42,39000,28.2,10.5,431.8,610.0,14.2,1927.7
110.54,149.79,153.77,19.25,31000,-105.0,106.8,565.0,475.3,11.7,1501.9
442.76,65.34,114.23,76.04,41000,51.4,40.4,408.6,2815.6,65.0,8897.2
1301.59,56.42,113.79,108.07,35000,56.1,5.6,403.9,8298.2,193.4,26222.5
152.56,115.34,159.54,86.51,37000,33.7,110.3,426.3,917.6,21.5,2899.7
1640.24,90.71,349.21,155.86,33000,-88.3,20.9,548.3,7326.6,179.5,23152.2
1562.47,136.97,181.26,33.96,35000,-115.3,74.0,575.3,6609.6,163.0,20886.4
182.23,103.69,300.9,262.25,31000,81.0,64.8,379.0,1241.4,28.8,3922.9
176.49,121.55,128.63,180.49,29000,75.1,95.6,384.9,1179.3,27.5,3726.5
194.93,21.56,261.72,258.66,35000,21.5,1.2,438.5,1132.0,26.7,3577.0
326.6,80.86,108.35,248.81,35000,-62.4,51.5,522.4,1548.8,37.5,4894.2
1051.54,2.12,186.73,270.94,41000,0.2,2.1,459.8,5845.6,137.2,18471.9
87.92,61.5,175.85,342.75,33000,-59.9,13.9,519.9,418.1,10.1,1321.2
301.56,67.41,142.31,278.52,35000,-48.7,46.7,508.7,1475.3,35.6,4661.9
426.81,147.9,213.72,288.36,29000,39.2,142.6,420.8,2578.8,60.9,8148.9
105.32,112.45,239.39,86.96,39000,-99.7,52.0,559.7,463.5,11.3,1464.6
89.42,3.2,67.3,85.0,39000,3.0,1.0,457.0,498.6,11.7,1575.7
1338.1,37.53,7.16,44.01,35000,30.0,22.5,430.0,7946.1,186.7,25109.6
120.86,1.01,14.99,14.68,35000,1.0,0.0,459.0,666.0,15.8,2104.6
579.31,116.79,280.41,169.08,39000,-42.5,108.8,502.5,2894.2,69.2,9145.6
293.74,29.43,271.02,224.39,39000,20.2,21.4,439.8,1711.5,40.1,5408.3
1594.63,89.14,292.74,14.26,29000,13.1,88.2,446.9,8997.2,214.1,28431.3
804.35,2.81,288.71,63.33,39000,-2.0,2.0,462.0,4429.4,104.5,13996.9
449.86,19.75,345.18,156.54,31000,-19.5,3.0,479.5,2344.9,56.3,7409.8
1465.46,137.28,122.41,24.55,37000,-18.8,136.0,478.8,7716.8,183.7,24385.1
161.0,20.49,46.71,84.46,31000,16.2,12.5,443.8,917.4,21.8,2898.9
425.76,25.31,146.28,82.67,39000,11.2,22.7,448.8,2424.1,56.9,7660.1
1708.34,111.15,243.18,14.1,33000,-72.8,84.0,532.8,7892.8,192.4,24941.2
202.22,31.59,68.85,296.76,41000,-21.2,23.4,481.2,1066.7,25.2,3370.7
1211.35,136.69,343.44,327.84,39000,131.7,36.8,328.3,9794.8,221.4,30951.7
312.49,118.94,129.18,344.92,39000,-96.5,69.5,556.5,1384.4,33.7,4374.5
688.72,128.64,223.41,338.01,41000,-53.5,117.0,513.5,3367.8,80.5,10642.3
406.78,57.21,187.03,32.49,41000,-51.7,24.6,511.7,1997.7,47.7,6312.7
1854.05,12.58,267.5,234.82,31000,10.6,6.8,449.4,10413.7,247.5,32907.2
250.31,46.35,234.17,72.65,29000,-44.0,14.7,504.0,1229.0,29.8,3883.7
108.25,76.32,9.06,226.79,31000,-60.4,46.7,520.4,513.0,12.5,1621.1
222.44,76.26,195.1,347.25,35000,-67.4,35.6,527.4,1042.9,25.3,3295.7
938.05,122.08,84.31,211.15,35000,-73.2,97.7,533.2,4342.4,105.6,13721.9
417.83,27.82,359.81,193.57,37000,-27.0,6.6,487.0,2157.0,51.5,6816.3
682.45,50.29,304.15,276.44,41000,44.5,23.4,415.5,4259.0,98.6,13458.6
315.2,95.3,50.07,243.33,33000,-92.8,21.9,552.8,1394.4,34.2,4406.3
141.99,106.43,275.6,185.91,33000,0.6,106.4,459.4,779.5,18.5,2463.1
1457.52,114.33,295.91,124.78,39000,-113.0,17.6,573.0,6237.2,152.6,19709.4
2450.2,38.92,263.35,193.11,41000,13.2,36.6,446.8,14074.7,329.0,44476.2
1855.74,100.45,45.63,8.66,29000,80.3,60.4,379.7,12589.3,293.2,39782.1
834.01,63.66,183.0,231.43,33000,42.2,47.6,417.8,5103.3,119.8,16126.6
645.66,149.1,11.34,23.04,37000,146.0,30.2,314.0,5464.1,123.4,17266.7
269.75,96.74,40.28,24.93,35000,93.3,25.6,366.7,1916.5,44.1,6056.3
2091.43,113.77,279.73,76.44,35000,-104.5,45.0,564.5,9048.9,222.3,28594.6
491.24,66.74,276.77,101.75,29000,-66.5,5.8,526.5,2291.6,56.0,7241.6
987.64,47.66,107.26,249.93,31000,-37.9,28.9,497.9,4928.2,119.0,15573.2
2015.69,68.82,225.12,64.77,29000,-64.8,23.1,524.8,9438.5,230.4,29825.6
191.05,69.64,125.81,39.62,31000,4.6,69.5,455.4,1057.0,25.2,3340.0
232.97,88.21,104.5,207.4,41000,-19.7,86.0,479.7,1233.3,29.1,3897.2
562.81,145.98,314.88,300.65,33000,141.5,35.9,318.5,4661.2,106.0,14729.5
1990.95,76.69,61.51,358.08,37000,34.3,68.6,425.7,11996.0,280.6,37907.4
82.99,135.76,165.11,64.31,31000,-25.4,133.4,485.4,426.5,10.3,1347.7
866.32,48.91,348.09,197.45,31000,-42.6,24.0,502.6,4275.5,103.4,13510.6
83.68,60.53,343.1,351.56,35000,59.9,8.9,400.1,539.1,12.5,1703.7
117.59,136.82,317.84,127.05,37000,-134.4,25.6,594.4,479.8,11.9,1516.2
196.2,68.85,255.61,17.68,35000,-36.6,58.3,496.6,987.2,23.7,3119.5
2414.45,26.21,289.03,101.16,35000,-26.0,3.6,486.0,12456.5,298.1,39362.4
177.57,101.33,307.2,184.46,35000,-54.8,85.2,514.8,856.6,20.7,2706.8
236.71,32.63,28.87,70.14,33000,24.5,21.5,435.5,1381.6,32.6,4365.8
327.53,105.06,207.5,222.69,37000,101.4,27.5,358.6,2393.3,54.8,7563.0
1161.62,90.92,227.89,208.03,33000,85.5,30.9,374.5,8039.7,186.1,25405.6
1867.74,116.79,76.12,329.92,35000,-32.6,112.1,492.6,9485.6,227.5,29974.5
2357.5,28.21,343.63,283.44,29000,14.0,24.5,446.0,13331.6,317.2,42127.8
359.3,73.91,59.43,300.82,39000,-35.4,64.9,495.4,1825.0,43.5,5767.1
170.92,122.67,66.4,64.93,35000,122.6,3.1,337.4,1332.2,30.4,4209.8
413.09,138.96,96.99,30.36,33000,55.1,127.6,404.9,2619.0,61.2,8276.0
1108.57,90.62,16.5,260.14,35000,-40.2,81.2,500.2,5529.9,133.0,17474.4
879.85,54.35,174.69,170.79,39000,54.2,3.7,405.8,5617.5,130.1,17751.1
530.92,28.19,3.56,66.99,33000,12.6,25.2,447.4,3004.6,71.2,9494.6
694.74,146.86,139.59,324.57,35000,-146.3,12.8,606.3,2759.1,68.8,8718.8
400.91,108.01,257.63,19.35,31000,-56.8,91.9,516.8,1915.3,46.5,6052.3
625.56,114.14,159.5,258.47,29000,-17.8,112.7,477.8,3267.9,78.6,10326.5
107.04,141.84,236.82,51.14,33000,-141.1,14.1,601.1,428.3,10.7,1353.5
194.28,108.05,138.81,278.85,29000,-82.8,69.4,542.8,874.2,21.5,2762.6
102.66,106.64,237.05,132.18,29000,-27.4,103.1,487.4,524.1,12.6,1656.2
121.85,147.95,87.13,108.04,31000,138.2,52.8,321.8,995.5,22.7,3145.8
671.33,149.66,134.74,60.21,37000,39.9,144.2,420.1,4106.4,95.9,12976.2
180.12,86.66,152.49,194.63,29000,64.3,58.1,395.7,1166.6,27.3,3686.5
234.19,133.63,342.56,228.52,31000,-54.4,122.0,514.4,1124.8,27.3,3554.3
483.94,50.93,353.03,283.82,35000,18.1,47.6,441.9,2785.3,65.7,8801.6
103.34,27.95,39.25,36.05,39000,27.9,1.6,432.1,614.4,14.4,1941.5
103.83,13.42,244.63,315.88,39000,4.3,12.7,455.7,580.9,13.7,1835.5
1752.31,32.6,197.23,243.63,35000,22.5,23.6,437.5,10201.3,240.3,32236.2
157.01,92.47,157.85,134.37,35000,84.8,36.8,375.2,1087.4,25.1,3436.2
858.12,30.6,111.68,259.79,41000,-26.0,16.2,486.0,4474.7,105.9,14139.9
116.84,66.31,170.92,279.89,39000,-21.6,62.7,481.6,613.3,14.6,1938.0
108.79,128.84,171.76,37.05,37000,-90.6,91.6,550.6,486.3,11.9,1536.9
728.47,79.93,63.88,33.15,31000,68.7,40.8,391.3,4788.0,111.7,15130.1
157.37,3.22,261.25,170.22,29000,-0.1,3.2,460.1,858.8,20.5,2713.7
763.74,12.64,29.35,162.76,33000,-8.7,9.2,468.7,4097.3,97.8,12947.4
2349.98,136.0,304.92,89.3,39000,-110.6,79.2,570.6,10107.0,247.1,31938.0
568.73,58.42,185.83,264.54,33000,11.4,57.3,448.6,3208.9,76.1,10140.2
694.2,4.36,141.21,355.26,35000,-3.6,2.4,463.6,3781.7,89.8,11950.3
1095.45,8.83,4.73,117.92,39000,-3.5,8.1,463.5,6009.9,141.8,18991.4
206.69,146.43,8.14,76.19,41000,54.8,135.8,405.2,1326.8,30.6,4192.6
185.88,47.63,356.97,308.16,41000,31.4,35.8,428.6,1119.7,26.0,3538.2
1579.4,90.68,41.28,52.25,39000,89.0,17.3,371.0,11152.6,255.4,35242.3
320.64,138.88,337.24,286.05,35000,87.0,108.2,373.0,2235.5,51.6,7064.0
1006.56,85.36,186.7,76.75,33000,-29.1,80.2,489.1,5139.8,123.5,16241.9
1995.77,7.77,170.07,280.02,35000,-2.7,7.3,462.7,10898.1,258.8,34438.0
119.67,143.96,169.77,340.02,31000,-141.9,24.4,601.9,477.0,11.9,1507.3
229.67,126.26,331.53,216.88,37000,-52.7,114.8,512.7,1116.9,26.9,3529.3
2170.07,136.7,284.65,18.87,31000,-10.1,136.3,470.1,11574.8,277.0,36576.4
176.33,43.44,41.74,53.28,29000,42.6,8.7,417.4,1075.2,25.3,3397.5
694.29,33.87,352.63,290.98,39000,16.1,29.8,443.9,4002.3,93.8,12647.2
1670.62,126.96,114.12,238.75,33000,-72.1,104.5,532.1,7730.1,188.4,24427.0
1379.89,139.26,358.47,223.33,37000,-98.7,98.2,558.7,6063.1,148.2,19159.4
2040.68,31.54,285.08,129.93,41000,-28.6,13.3,488.6,10574.5,250.6,33415.3
251.12,26.77,138.0,338.25,37000,-25.1,9.3,485.1,1302.3,31.1,4115.4
1625.63,127.35,288.4,212.3,39000,30.6,123.6,429.4,9733.5,227.1,30758.0
223.97,18.15,88.93,354.47,41000,-1.4,18.1,461.4,1240.0,29.1,3918.4
233.85,84.93,7.56,84.03,31000,19.9,82.6,440.1,1345.2,31.9,4250.8
140.58,149.95,295.61,345.81,35000,96.0,115.2,364.0,1007.1,23.2,3182.4
166.14,63.75,255.73,345.79,35000,-0.1,63.7,460.1,913.1,21.7,2885.4
641.86,95.7,203.65,289.52,31000,6.9,95.5,453.1,3571.4,85.0,11285.8
667.19,123.32,8.44,2.92,41000,122.7,11.9,337.3,5258.5,118.7,16616.8
155.3,46.47,204.41,151.82,35000,28.2,36.9,431.8,917.8,21.6,2900.3
140.32,77.44,206.46,30.3,35000,-77.3,5.2,537.3,643.7,15.7,2034.2
883.02,147.07,22.54,71.16,37000,97.2,110.4,362.8,6369.7,146.0,20128.3
288.65,45.96,101.62,291.62,39000,-45.3,8.0,505.3,1432.8,34.3,4527.7
320.78,31.16,202.85,148.95,39000,18.4,25.2,441.6,1860.1,43.6,5877.8
2022.02,15.66,339.78,164.84,37000,-15.6,1.4,475.6,10729.5,255.1,33905.3
1356.49,113.94,14.69,235.1,35000,-86.8,73.9,546.8,6095.8,148.9,19262.7
109.66,17.68,157.85,354.9,41000,-16.9,5.2,476.9,584.4,13.8,1846.8
358.34,40.97,37.9,208.03,37000,-40.4,7.0,500.4,1792.7,43.0,5664.9
132.61,5.29,114.18,227.44,35000,-2.1,4.9,462.1,725.1,17.2,2291.4
2334.66,110.63,98.52,347.46,37000,-39.8,103.2,499.8,11696.2,280.3,36959.9
248.52,145.87,223.0,37.84,39000,-145.3,13.1,605.3,995.7,24.6,3146.5
1291.55,44.45,258.87,160.35,31000,-6.6,44.0,466.6,6948.2,166.1,21956.4
1031.27,120.18,190.27,0.93,33000,-118.6,19.5,578.6,4320.5,106.9,13652.8
366.61,39.12,290.62,116.66,41000,-38.9,4.1,498.9,1854.2,44.1,5859.3
112.6,131.04,61.87,77.17,33000,126.4,34.6,333.6,886.2,20.3,2800.3
1638.37,112.37,68.86,223.54,39000,-101.6,48.1,561.6,7180.9,175.0,22691.6
1823.72,0.07,41.19,218.49,33000,-0.1,0.0,460.1,9995.2,237.8,31584.7
1637.68,6.02,281.8,16.92,37000,-0.5,6.0,460.5,9018.5,213.4,28498.6
84.24,94.93,107.89,210.67,31000,-21.0,92.6,481.0,437.5,10.5,1382.6
557.43,100.22,352.44,60.23,35000,37.9,92.8,422.1,3380.3,79.2,10681.7
2164.68,76.87,36.95,342.81,41000,45.0,62.3,415.0,13528.0,313.0,42748.4
